transaction_date,customer_id,region,product_category,units_sold,unit_price,revenue,high_value
2023-02-25,1118,South,Clothing,10.0,150,1486.6867755469857,1
2023-08-06,2223,East,Electronics,5.0,150,771.5971080045168,1
2024-03-20,2556,North,Beauty,3.0,20,60.0,0
2023-06-30,2910,West,Clothing,17.0,150,2232.3543537781675,1
2023-04-18,1136,North,Home,17.0,60,989.078478118018,1
2024-05-12,1571,East,Clothing,1.0,60,47.76769217059168,0
2023-06-20,1546,South,Electronics,12.0,20,262.06567116055066,0
2024-10-25,1637,West,Home,12.0,20,246.2086851729555,0
2023-01-25,1877,South,Electronics,8.0,150,1234.8076465745523,1
2024-01-31,2011,South,Clothing,8.0,150,1186.2373647974875,1
2023-08-14,1653,North,Clothing,19.0,20,349.7897995633488,0
2023-12-29,2260,South,Electronics,12.0,40,475.6545123404498,0
2023-10-25,1819,Unknown,Beauty,1.0,40,25.68298675606438,0
2024-05-10,2753,Unknown,Home,9.0,60,518.15769955913,0
2024-11-29,2959,North,Sports,10.0,150,1470.3377022943655,1
2023-02-10,2605,North,Home,15.0,40,561.1249914881139,0
2024-08-06,2002,South,Beauty,11.0,100,1087.2512613028275,1
2023-12-13,1386,North,Clothing,1.0,150,93.87521843943844,0
2023-09-06,2509,West,Sports,7.0,60,425.6201186691772,0
2024-05-23,2108,Unknown,Electronics,13.0,20,335.6566543189889,0
2024-10-12,2411,East,Clothing,15.0,40,625.9633140459952,0
2024-05-06,1774,South,Beauty,8.0,40,315.8879838533292,0
2023-09-05,2402,Unknown,Electronics,4.0,150,599.0710728330529,0
2024-08-21,1706,East,Clothing,10.0,40,389.8865827168103,0
2023-07-27,2691,South,Electronics,17.0,100,1682.945395040014,1
2024-06-11,2176,West,Sports,16.0,100,1625.972180081186,1
2024-07-26,1652,Unknown,Clothing,1.0,100,97.67354487689477,0
2023-09-08,1604,North,Clothing,18.0,60,1020.1729238363524,1
2024-11-26,2143,Unknown,Sports,4.0,150,635.6336839212307,0
2023-06-14,2563,Unknown,Home,2.0,100,221.68756490290727,0
2023-10-12,2316,Unknown,Home,10.0,60,577.944461503024,0
2024-11-22,1222,South,Clothing,18.0,60,1044.2111120650611,1
2024-11-26,1132,North,Clothing,9.0,60,534.0297317795699,0
2023-10-21,1798,North,Electronics,10.0,150,2232.3543537781675,1
2024-07-16,2432,West,Sports,3.0,150,456.868114936128,0
2023-08-12,1908,North,Electronics,5.0,20,132.62214690389055,0
2024-11-22,2793,South,Beauty,19.0,20,393.7829190561658,0
2024-10-14,2964,North,Clothing,14.0,40,572.6601409977668,0
2023-12-29,1582,South,Clothing,4.0,150,585.8552242531466,0
2023-12-02,2239,Unknown,Sports,3.0,100,264.1198881908767,0
2024-03-24,2720,Unknown,Electronics,13.0,100,1300.0,0
2024-12-09,1708,Unknown,Sports,18.0,20,389.2209236773873,0
2023-06-27,1894,West,Sports,17.0,150,2232.3543537781675,1
2023-02-24,1051,North,Sports,11.0,100,1084.3658998836634,1
2023-06-27,1437,South,Beauty,16.0,40,679.9433867763389,0
2023-05-27,2630,North,Electronics,9.0,150,1345.7194745698412,1
2024-04-14,2855,West,Electronics,5.0,100,481.6142151440949,0
2024-08-30,2442,East,Clothing,14.0,40,583.7000945431616,0
2023-01-10,1805,South,Clothing,6.0,20,120.0,0
2023-10-14,1424,East,Home,19.0,150,2232.3543537781675,1
2024-04-11,2893,Unknown,Home,17.0,60,1023.0052179597848,1
2024-05-19,2790,Unknown,Electronics,19.0,60,1166.5294054420483,1
2023-09-22,2334,Unknown,Home,9.0,150,1374.618006374454,1
2024-03-17,2035,Unknown,Electronics,16.0,40,675.6333108557076,0
2024-12-11,1963,Unknown,Electronics,7.0,20,122.26586603309586,0
2023-04-09,1253,North,Clothing,3.0,100,266.7672340759943,0
2024-01-29,1587,Unknown,Home,14.0,60,844.2996646836169,1
2024-09-26,2542,Unknown,Home,5.0,40,233.13802311577467,0
2023-12-04,2491,South,Clothing,18.0,100,1811.809704976426,1
2024-07-03,1526,North,Clothing,2.0,100,200.0,0
2024-05-30,2651,South,Home,9.0,60,568.8260277815057,0
2023-01-04,2653,East,Home,6.0,40,204.40359442626817,0
2024-10-24,2324,North,Clothing,4.0,150,626.3809425423179,0
2023-04-13,2685,South,Clothing,16.0,150,2232.3543537781675,1
2023-01-01,2474,South,Clothing,7.0,20,197.56985459798625,0
2023-03-29,1790,North,Clothing,4.0,60,257.58262412220205,0
2024-06-18,1998,North,Clothing,17.0,150,2232.3543537781675,1
2024-07-02,2699,East,Home,18.0,100,1809.5886441099117,1
2024-04-05,2389,Unknown,Clothing,5.0,150,714.6140028429643,1
2023-07-20,1214,West,Clothing,7.0,60,401.8486480163825,0
2024-12-08,1199,East,Clothing,15.0,150,2232.3543537781675,1
2024-07-13,2797,South,Electronics,4.0,150,596.2463942389015,0
2024-08-24,1505,North,Clothing,14.0,20,270.3922752776752,0
2024-07-14,2452,North,Clothing,3.0,40,104.1604204666356,0
2024-05-17,2782,West,Beauty,19.0,40,767.507351401023,1
2024-01-04,2936,South,Electronics,1.0,20,21.315001879211216,0
2024-04-14,2867,South,Clothing,8.0,40,318.8780235976619,0
2023-01-13,1711,Unknown,Sports,18.0,20,388.8501782202623,0
2024-03-21,1648,North,Clothing,12.0,150,1791.7589764961158,1
2024-08-31,2459,East,Clothing,10.0,20,228.26277168733364,0
2024-02-16,2140,South,Home,13.0,40,589.2726549888957,0
2023-12-01,1398,South,Clothing,16.0,60,979.3430139889304,1
2023-02-03,2602,North,Beauty,16.0,40,609.1256969402205,0
2023-08-20,1226,North,Clothing,19.0,20,387.8318142849,0
2024-01-18,1745,North,Clothing,10.0,40,257.0353046517736,0
2024-06-01,2149,East,Clothing,12.0,60,679.7364833318796,0
2024-04-11,2058,South,Electronics,4.0,20,88.95091759950054,0
2023-04-16,2905,East,Clothing,10.0,60,609.7257881118,0
2024-06-09,1103,South,Sports,12.0,40,499.4558159642361,0
2024-03-19,2877,North,Clothing,10.0,100,1030.1690643875272,1
2023-03-08,2375,South,Sports,3.0,60,168.43473310244735,0
2023-10-14,2258,Unknown,Beauty,12.0,40,486.451037282199,0
2023-05-03,2116,North,Home,11.0,60,690.5593277936482,1
2023-06-27,1607,East,Clothing,19.0,20,387.35853808642713,0
2024-12-25,2061,Unknown,Sports,5.0,150,730.036962189742,1
2023-12-31,1215,East,Beauty,16.0,20,326.28164410243465,0
2024-02-11,2365,North,Sports,11.0,40,445.3527892220988,0
2023-01-31,1598,West,Sports,9.0,100,902.0469784548332,1
2023-07-14,1670,East,Electronics,9.0,20,187.2957129691568,0
2024-12-29,1326,North,Home,3.0,20,55.98653979046271,0
2024-07-28,2626,Unknown,Clothing,4.0,20,59.10912415585008,0
2023-02-12,2371,South,Clothing,9.0,60,537.5656342838363,0
2023-09-15,1909,North,Electronics,7.0,40,307.2990485227367,0
2024-03-24,1491,North,Sports,1.0,100,85.37136977503633,0
2024-02-05,2453,South,Home,3.0,60,187.8393658836918,0
2024-02-04,2290,West,Home,18.0,150,2232.3543537781675,1
2024-02-29,2970,North,Electronics,5.0,60,373.6451443220814,0
2023-12-15,1238,Unknown,Clothing,4.0,40,140.923883770005,0
2024-08-04,1329,North,Home,5.0,150,787.132675436847,1
2024-10-15,1929,East,Sports,17.0,20,310.5036271355896,0
2023-10-13,2491,Unknown,Home,7.0,100,678.9249441151186,0
2023-03-05,2137,West,Beauty,5.0,40,167.82720265176124,0
2023-07-28,1451,North,Clothing,6.0,150,908.5293778081956,1
2023-08-18,2459,Unknown,Beauty,2.0,20,87.6298425902254,0
2023-07-23,2851,South,Electronics,2.0,60,103.93610889582511,0
2023-04-06,1245,South,Clothing,15.0,100,1561.702845561429,1
2023-04-02,2698,South,Beauty,15.0,60,910.8952175129368,1
2023-09-13,2048,Unknown,Clothing,14.0,20,277.3864069362836,0
2023-05-02,2329,South,Electronics,7.0,100,727.3046537989848,1
2023-01-25,1411,East,Clothing,8.0,40,326.4399239653028,0
2023-01-24,1604,North,Electronics,10.0,150,1497.6277319868414,1
2024-08-19,1160,Unknown,Beauty,17.0,20,345.98050696295854,0
2023-05-10,2752,Unknown,Electronics,19.0,100,1896.8080944829003,1
2024-05-22,2084,North,Clothing,11.0,40,458.0179172017498,0
2024-01-10,1569,Unknown,Home,9.0,150,1336.3152883332134,1
2024-09-25,2465,East,Home,7.0,60,403.2536284435181,0
2023-02-11,1770,North,Home,10.0,60,600.0,0
2023-03-27,2363,North,Beauty,8.0,60,468.5163751844235,0
2024-05-04,1129,West,Home,10.0,60,604.42211872528,0
2023-01-05,2062,Unknown,Beauty,19.0,60,1111.8768225203298,1
2023-04-22,1345,North,Beauty,10.0,20,181.61509035753,0
2024-12-05,2033,North,Sports,14.0,40,540.4817043484032,0
2023-08-16,2016,East,Electronics,11.0,100,1060.7802885729875,1
2024-02-18,1469,West,Sports,17.0,20,367.9644978787821,0
2023-07-19,1176,Unknown,Home,7.0,150,1047.557745359063,1
2023-07-21,1337,South,Clothing,14.0,40,565.9977301361262,0
2024-06-16,1883,East,Sports,8.0,20,209.48521600209085,0
2024-06-09,1383,North,Sports,10.0,60,617.846221358827,0
2024-05-02,2713,Unknown,Beauty,4.0,40,160.33209862181994,0
2023-07-09,1091,Unknown,Clothing,2.0,150,293.7015305269165,0
2024-10-18,1594,East,Beauty,9.0,20,220.44917387802695,0
2024-03-06,2700,Unknown,Home,10.0,100,1046.8769597941682,1
2023-04-01,1356,Unknown,Clothing,18.0,150,2232.3543537781675,1
2024-02-28,2327,West,Home,10.0,20,174.89681511160538,0
2024-12-04,1419,West,Clothing,13.0,100,1300.7240352415206,1
2024-03-03,2440,Unknown,Electronics,11.0,100,1103.3142283215334,1
2023-03-20,2952,South,Beauty,18.0,100,1774.1357415993757,1
2023-10-28,2674,North,Electronics,8.0,40,346.1884376763705,0
2024-07-01,1543,North,Clothing,4.0,100,407.6429149097781,0
2024-02-15,2135,East,Clothing,19.0,20,413.4707472265885,0
2023-06-14,1334,North,Clothing,16.0,60,942.3014714400352,1
2024-04-15,1392,West,Beauty,18.0,60,1123.2760101586398,1
2024-01-18,2988,Unknown,Sports,15.0,20,260.1303312446739,0
2024-09-16,2176,South,Clothing,10.0,40,319.47116731356715,0
2024-10-27,1965,Unknown,Sports,15.0,20,348.2687985336655,0
2023-01-11,1318,North,Home,16.0,150,2232.3543537781675,1
2023-03-17,1621,East,Clothing,19.0,150,2232.3543537781675,1
2023-08-03,1327,North,Home,5.0,40,178.58552717476886,0
2024-07-22,1100,East,Electronics,8.0,150,1227.4097346172068,1
2024-01-13,1472,East,Clothing,15.0,100,1507.4920794927586,1
2024-07-25,1821,South,Home,19.0,150,2232.3543537781675,1
2024-08-15,2676,West,Home,4.0,100,404.3849837312744,0
2024-03-27,2156,Unknown,Clothing,15.0,40,600.0,0
2023-08-06,2531,North,Beauty,12.0,20,226.7993357728681,0
2024-07-22,2512,North,Beauty,14.0,150,2127.304858377522,1
2024-10-16,2934,Unknown,Clothing,11.0,60,643.2811863131518,0
2023-10-02,2729,East,Beauty,9.0,20,207.4706175549818,0
2024-03-29,2153,Unknown,Clothing,19.0,150,2232.3543537781675,1
2023-08-25,2932,Unknown,Clothing,8.0,20,174.59152575343032,0
2024-11-25,1946,East,Home,11.0,40,480.675717841928,0
2023-01-16,2968,North,Home,19.0,150,2232.3543537781675,1
2024-04-11,1720,South,Sports,3.0,20,94.55676883881956,0
2023-01-11,1010,Unknown,Beauty,4.0,20,94.00852366925272,0
2024-10-06,2797,North,Home,15.0,100,1504.5822864304057,1
2024-04-02,1980,North,Sports,12.0,20,225.6998764284905,0
2023-05-19,1103,North,Clothing,8.0,150,1181.4528588633627,1
2024-01-03,1004,East,Sports,12.0,60,722.3631620406801,1
2024-01-27,2067,North,Beauty,9.0,20,190.93428919189583,0
2023-04-29,2748,South,Electronics,19.0,20,383.7151049531837,0
2024-01-02,1558,North,Beauty,4.0,150,607.0683234565946,0
2023-05-11,1521,South,Beauty,3.0,20,110.0689185003054,0
2023-10-15,2894,East,Clothing,4.0,40,128.89391356422044,0
2024-01-03,1804,North,Beauty,13.0,150,1981.5228305629728,1
2023-01-07,1459,East,Clothing,8.0,150,1235.2521637846066,1
2023-09-24,1965,West,Clothing,17.0,20,361.7872140574303,0
2023-09-08,1941,West,Beauty,10.0,20,204.16313670291055,0
2023-02-28,2243,South,Sports,14.0,150,2084.1910857577764,1
2023-05-14,1982,North,Electronics,8.0,60,412.00739098186,0
2023-02-02,2698,West,Beauty,3.0,100,343.7826413722023,0
2023-12-18,2921,North,Home,5.0,20,69.14951683963304,0
2023-09-20,1975,East,Clothing,10.0,20,187.14360497187843,0
2024-06-06,1362,Unknown,Sports,6.0,150,903.644352875432,1
2024-06-03,2839,North,Beauty,2.0,100,174.34821383453087,0
2024-10-28,1331,East,Electronics,19.0,60,1076.200303328628,1
2024-12-31,1376,East,Home,19.0,40,757.8102679724824,1
2023-12-22,2078,North,Sports,11.0,60,658.7300602300104,0
2023-10-27,1142,West,Clothing,12.0,150,1795.2172219374825,1
2024-09-07,1775,Unknown,Sports,18.0,150,2232.3543537781675,1
2023-06-12,2899,North,Home,6.0,20,130.13081179461773,0
2023-12-14,2235,South,Clothing,17.0,100,1749.9842537605484,1
2023-06-22,1444,East,Beauty,5.0,40,225.69119192556977,0
2023-08-14,1459,Unknown,Beauty,7.0,150,1001.7030184684792,1
2023-06-29,1520,South,Beauty,14.0,20,318.98812151943844,0
2023-02-26,2234,North,Home,2.0,100,207.9699298477934,0
2023-06-05,2752,Unknown,Clothing,1.0,100,127.85393125212484,0
2024-07-18,1153,North,Electronics,18.0,150,2232.3543537781675,1
2023-03-10,1807,West,Home,1.0,150,140.28133666513452,0
2024-10-16,2168,Unknown,Beauty,17.0,60,1066.7728497529386,1
2023-12-21,2064,Unknown,Electronics,9.0,100,927.0016968852824,1
2024-10-14,1699,South,Electronics,13.0,20,267.4679527601174,0
2024-08-22,1246,East,Electronics,18.0,60,1096.123498300935,1
2024-03-30,1304,South,Home,8.0,60,454.68553060976456,0
2023-07-02,1693,North,Home,7.0,20,121.96480782769872,0
2024-03-22,1225,West,Clothing,1.0,100,121.2233762623986,0
2023-04-10,1785,North,Clothing,15.0,20,278.2066538678661,0
2024-02-07,1704,North,Electronics,11.0,100,1119.6405425902865,1
2023-05-14,2977,North,Beauty,5.0,100,483.50399313605016,0
2024-04-08,2459,South,Sports,5.0,40,197.73785641135171,0
2023-04-24,2775,South,Clothing,13.0,20,264.9873617788665,0
2024-07-31,1158,South,Sports,2.0,100,223.0199444125222,0
2023-03-14,2876,Unknown,Clothing,19.0,60,1135.966750839544,1
2023-06-09,2805,West,Home,3.0,150,441.0708467502817,0
2024-09-21,2093,East,Clothing,13.0,40,529.8300533000585,0
2023-09-13,1044,North,Home,8.0,20,134.25717079725987,0
2024-08-25,1120,North,Beauty,15.0,150,2232.3543537781675,1
2023-12-09,1843,West,Clothing,16.0,60,970.4890498632012,1
2024-05-09,1371,Unknown,Clothing,18.0,20,372.5180186853912,0
2024-05-20,1405,Unknown,Sports,10.0,150,1511.690285767573,1
2024-09-20,1198,North,Clothing,18.0,100,1791.4865100692691,1
2024-01-03,2970,Unknown,Clothing,14.0,100,1378.30379655837,1
2024-02-09,2217,South,Home,7.0,20,139.97653489868657,0
2023-10-20,1827,Unknown,Electronics,7.0,20,162.2859798138378,0
2024-04-30,2539,North,Clothing,5.0,150,789.1977220249246,1
2024-11-10,1181,East,Sports,6.0,60,357.5880428555817,0
2023-03-08,1392,Unknown,Electronics,16.0,60,976.1316715927524,1
2023-07-08,1016,West,Home,7.0,100,687.5835764149299,1
2023-11-17,1767,Unknown,Home,16.0,60,942.4087225551835,1
2024-12-19,2238,North,Home,15.0,20,265.37002109381444,0
2023-01-05,1895,North,Clothing,18.0,20,404.65471135762886,0
2023-02-26,1636,West,Home,4.0,100,411.7904221445168,0
2023-01-19,2640,Unknown,Home,9.0,20,184.47082665939104,0
2023-08-05,1778,North,Home,15.0,60,906.875022208114,1
2023-05-09,1314,East,Home,18.0,20,340.36966797247703,0
2023-11-14,2036,South,Beauty,6.0,100,600.36024609582,0
2023-09-19,1698,East,Beauty,9.0,40,325.15620364837514,0
2024-02-03,2472,South,Home,8.0,20,152.96895109033784,0
2024-06-08,1249,West,Sports,8.0,100,810.6726722912615,1
2024-11-09,2474,Unknown,Electronics,15.0,60,911.8721458842776,1
2024-01-24,1632,West,Beauty,17.0,60,1010.8722392712726,1
2024-12-27,1299,North,Electronics,10.0,100,970.721193180666,1
2023-09-12,2100,East,Beauty,5.0,20,100.0,0
2024-09-15,1106,East,Electronics,17.0,60,1031.9177609950032,1
2024-11-07,1078,North,Sports,11.0,40,496.33442138380514,0
2023-05-23,2436,South,Sports,18.0,20,365.6257582499485,0
2024-07-07,1353,North,Sports,7.0,150,1060.3661838099422,1
2024-05-01,1642,Unknown,Sports,4.0,60,230.37364829152145,0
2023-07-05,2150,West,Beauty,16.0,40,636.4732374338203,0
2023-01-08,1031,North,Clothing,6.0,40,226.0116761997253,0
2023-03-28,1500,North,Electronics,15.0,60,922.3988242880476,1
2023-04-06,1226,South,Home,8.0,60,531.5544891871742,0
2024-05-13,2746,West,Electronics,11.0,60,660.9271997431151,0
2023-08-07,2673,Unknown,Home,14.0,40,583.0136589854852,0
2024-02-02,2939,North,Beauty,8.0,60,495.68002034766295,0
2024-08-04,2025,South,Sports,5.0,40,214.87423832990507,0
2023-04-05,2424,South,Home,19.0,150,2232.3543537781675,1
2024-08-03,2946,Unknown,Electronics,13.0,150,1932.6489710815351,1
2023-11-26,1307,North,Sports,16.0,150,2232.3543537781675,1
2024-10-23,1894,North,Sports,2.0,150,325.601894550002,0
2023-10-24,2717,Unknown,Home,12.0,150,1791.5782837072804,1
2024-05-30,1803,North,Home,10.0,150,1522.586351227023,1
2024-10-25,1217,Unknown,Sports,4.0,150,604.0592514033265,0
2023-10-25,1545,East,Beauty,19.0,100,1927.5354312489333,1
2023-02-08,2590,West,Sports,15.0,20,303.02167820654097,0
2024-05-08,2015,West,Home,7.0,150,1086.8953947534958,1
2023-04-12,2919,Unknown,Electronics,5.0,100,500.0,0
2023-04-26,2311,North,Clothing,13.0,20,258.13117918998114,0
2023-01-23,2979,North,Electronics,4.0,150,585.5522003888161,0
2024-08-01,2886,North,Home,10.0,40,86.09184717286928,0
2023-04-06,2716,Unknown,Home,5.0,60,283.4756098944553,0
2023-05-08,1116,West,Electronics,6.0,150,932.593280340476,1
2023-10-14,2453,Unknown,Clothing,16.0,150,2232.3543537781675,0
2024-07-02,2908,Unknown,Beauty,4.0,20,17.92455824162878,0
2023-02-26,1531,South,Electronics,11.0,150,1616.1231091720556,1
2024-10-03,1406,North,Home,16.0,20,367.6579984313312,0
2024-06-04,2841,East,Sports,17.0,100,1700.0,0
2024-03-19,2470,Unknown,Clothing,14.0,60,816.3961881688657,1
2024-08-22,1131,North,Home,16.0,40,603.7804916098509,0
2024-07-31,2217,East,Home,6.0,20,115.0813657615652,0
2023-05-28,1359,West,Electronics,15.0,40,596.8754228558596,0
2024-04-24,2084,East,Clothing,5.0,40,192.612278088999,0
2023-03-07,1953,South,Clothing,13.0,40,517.2046384693875,0
2024-10-15,1256,West,Electronics,13.0,20,271.94559672007387,0
2023-06-10,2739,West,Electronics,14.0,40,544.9516087202672,0
2024-05-19,2515,Unknown,Clothing,4.0,150,654.6779375486449,0
2024-07-13,1684,North,Clothing,5.0,150,784.5954072381434,1
2023-12-16,2143,North,Clothing,12.0,150,1796.3636925044718,1
2023-06-21,1215,Unknown,Clothing,7.0,40,315.43005104803353,0
2024-10-22,1565,Unknown,Electronics,1.0,40,23.239266263304334,0
2024-10-28,1256,Unknown,Sports,10.0,20,209.14844521188903,0
2024-11-29,2522,West,Electronics,1.0,60,60.0,0
2023-10-25,1133,North,Clothing,17.0,100,1728.2128021073718,1
2024-10-12,2899,West,Home,12.0,20,244.3931599759907,0
2024-05-23,1279,South,Sports,19.0,60,1162.030820168813,1
2023-01-06,1676,East,Beauty,19.0,40,727.4600745820153,1
2023-11-07,2900,Unknown,Sports,11.0,20,235.07807844071604,0
2024-06-17,2133,Unknown,Clothing,15.0,150,2232.3543537781675,1
2023-10-13,1288,East,Home,6.0,60,395.1307070059153,0
2024-11-28,1532,South,Clothing,19.0,40,754.8687614009623,1
2023-03-16,1447,South,Electronics,8.0,100,798.8918966691072,1
2023-12-29,2676,South,Beauty,10.0,40,375.00196612006056,0
2023-09-29,1656,North,Electronics,10.0,20,234.7903394710926,0
2023-08-09,1383,North,Beauty,2.0,60,112.84760845075276,0
2024-05-31,1372,North,Clothing,16.0,40,660.4049011011327,0
2023-06-11,1123,East,Home,6.0,60,320.78276700072865,0
2023-10-16,1564,East,Clothing,7.0,150,1019.3188146714028,1
2024-04-22,1253,South,Clothing,6.0,150,881.8985992607318,1
2023-04-12,1051,Unknown,Sports,9.0,100,916.0766680837386,1
2024-01-02,1472,East,Beauty,4.0,40,183.31497151909147,0
2023-12-24,2325,North,Beauty,14.0,20,300.9593822259283,0
2023-03-02,2447,Unknown,Beauty,17.0,40,691.4764089859319,1
2024-04-28,2787,North,Clothing,13.0,40,505.6797615666132,0
2023-06-19,2389,North,Electronics,12.0,60,748.9269401220936,1
2023-03-28,2455,West,Clothing,11.0,40,407.4235905106147,0
2024-07-05,2566,South,Beauty,7.0,20,109.43012574170103,0
2023-02-14,2526,North,Home,4.0,20,78.12035508874591,0
2023-05-03,1325,East,Clothing,10.0,20,204.95725511722145,0
2024-11-17,1406,East,Sports,14.0,20,289.0157307207646,0
2023-10-30,2448,South,Clothing,19.0,150,2232.3543537781675,1
2023-04-09,2475,East,Clothing,19.0,150,2232.3543537781675,1
2023-07-13,1631,North,Clothing,4.0,150,607.7720748596416,0
2023-01-28,2774,North,Sports,18.0,100,1788.8885030492188,1
2023-10-27,1428,West,Clothing,10.0,60,642.1042136204253,0
2024-11-24,1816,East,Electronics,19.0,60,1145.3758450418418,1
2024-11-28,2332,East,Electronics,7.0,150,1097.965672563994,1
2024-08-11,2990,East,Home,9.0,150,1402.26261298889,1
2023-02-15,1264,North,Electronics,10.0,60,568.9859931199021,0
2023-05-23,2899,East,Clothing,4.0,100,436.3262218222582,0
2023-09-10,1170,North,Home,19.0,40,791.3382102113688,1
2024-09-11,2501,East,Home,19.0,150,2232.3543537781675,1
